rotation,method,ip_err
rht,prod-1b,-581.7276
rht,prod-1b,-345.817749
rht,prod-1b,-898.078796
rht,prod-1b,-715.515564
rht,prod-1b,-843.21814
rht,prod-1b,-835.016907
rht,prod-1b,-841.697937
rht,prod-1b,-1002.379639
rht,prod-1b,-890.402832
rht,prod-1b,-993.797852
rht,prod-1b,-864.749451
rht,prod-1b,-638.642944
rht,prod-1b,-995.36377
rht,prod-1b,-1060.097534
rht,prod-1b,-372.998413
rht,prod-1b,-887.51178
rht,prod-1b,-216.470337
rht,prod-1b,-960.454956
rht,prod-1b,-897.2724
rht,prod-1b,-1608.539551
rht,prod-1b,-858.266907
rht,prod-1b,-919.32312
rht,prod-1b,-972.368652
rht,prod-1b,-862.022217
rht,prod-1b,-1002.099609
rht,prod-1b,-355.685791
rht,prod-1b,-1641.293091
rht,prod-1b,-651.139465
rht,prod-1b,-947.031616
rht,prod-1b,-890.777893
rht,prod-1b,-712.572388
rht,prod-1b,-944.375
rht,prod-1b,-1053.008911
rht,prod-1b,-1030.797852
rht,prod-1b,-1060.175293
rht,prod-1b,-843.492004
rht,prod-1b,-247.493896
rht,prod-1b,-1018.938599
rht,prod-1b,-1026.217163
rht,prod-1b,-878.804077
rht,prod-1b,-942.430908
rht,prod-1b,-940.052368
rht,prod-1b,-900.284424
rht,prod-1b,-1677.038574
rht,prod-1b,-946.076294
rht,prod-1b,-708.400757
rht,prod-1b,-937.675171
rht,prod-1b,-917.486572
rht,prod-1b,-2081.75
rht,prod-1b,-1057.198364
rht,prod-1b,-1589.291626
rht,prod-1b,-859.557861
rht,prod-1b,-838.128174
rht,prod-1b,-982.488525
rht,prod-1b,-2096.344238
rht,prod-1b,-713.288574
rht,prod-1b,-1063.990112
rht,prod-1b,-900.718933
rht,prod-1b,-306.040283
rht,prod-1b,-675.557373
rht,prod-1b,-995.970215
rht,prod-1b,-2048.48291
rht,prod-1b,-917.992676
rht,prod-1b,-999.707153
rht,prod-1b,-1724.222168
rht,prod-1b,-815.135803
rht,prod-1b,-900.785339
rht,prod-1b,-993.34668
rht,prod-1b,-552.607239
rht,prod-1b,-934.147217
rht,prod-1b,-862.60675
rht,prod-1b,-1003.309448
rht,prod-1b,-900.718933
rht,prod-1b,-819.363281
rht,prod-1b,-853.544556
rht,prod-1b,-729.149658
rht,prod-1b,-342.637085
rht,prod-1b,-159.056396
rht,prod-1b,-985.400024
rht,prod-1b,-981.260254
rht,prod-1b,-1011.334961
rht,prod-1b,-302.99353
rht,prod-1b,-675.557373
rht,prod-1b,-1023.103271
rht,prod-1b,-123.193054
rht,prod-1b,-275.74353
rht,prod-1b,-864.773865
rht,prod-1b,-445.31897
rht,prod-1b,-913.871826
rht,prod-1b,-816.667358
rht,prod-1b,-897.324524
rht,prod-1b,-940.929932
rht,prod-1b,-954.134155
rht,prod-1b,-230.694092
rht,prod-1b,-914.777954
rht,prod-1b,-729.875671
rht,prod-1b,-949.835938
rht,prod-1b,-955.728882
rht,prod-1b,-393.408539
rht,prod-1b,-834.617188
rht,prod-1b,-794.018799
rht,prod-1b,-976.807373
rht,prod-1b,-858.554382
rht,prod-1b,-285.571655
rht,prod-1b,-896.914673
rht,prod-1b,-965.204956
rht,prod-1b,-629.06189
rht,prod-1b,-841.16864
rht,prod-1b,-945.694336
rht,prod-1b,-820.992126
rht,prod-1b,-979.850952
rht,prod-1b,-900.718933
rht,prod-1b,-210.264282
rht,prod-1b,-2075.466309
rht,prod-1b,-1001.08667
rht,prod-1b,-1055.895752
rht,prod-1b,-980.040771
rht,prod-1b,-847.880371
rht,prod-1b,-292.734131
rht,prod-1b,-946.183716
rht,prod-1b,-790.900024
rht,prod-1b,-347.032104
rht,prod-1b,-815.706665
rht,prod-1b,-927.107422
rht,prod-1b,-943.278442
rht,prod-1b,-960.512695
rht,prod-1b,-901.852051
rht,prod-1b,-848.459778
rht,prod-1b,-346.40271
rht,prod-1b,-1031.846924
rht,prod-1b,-716.452942
rht,prod-1b,-992.260681
rht,prod-1b,-942.90332
rht,prod-1b,-941.234253
rht,prod-1b,-284.411377
rht,prod-1b,-289.660156
rht,prod-1b,-1705.807007
rht,prod-1b,-67.971191
rht,prod-1b,-954.459839
rht,prod-1b,-1771.100464
rht,prod-1b,-716.004578
rht,prod-1b,-752.70874
rht,prod-1b,-981.790161
rht,prod-1b,-938.079224
rht,prod-1b,-653.011108
rht,prod-1b,-74.858215
rht,prod-1b,-1689.542725
rht,prod-1b,-1009.954468
rht,prod-1b,-987.823914
rht,prod-1b,-953.780518
rht,prod-1b,-243.106812
rht,prod-1b,-857.08728
rht,prod-1b,-862.032471
rht,prod-1b,-199.460205
rht,prod-1b,-943.038208
rht,prod-1b,-649.081604
rht,prod-1b,-1027.26062
rht,prod-1b,-936.600098
rht,prod-1b,-999.919067
rht,prod-1b,-856.382507
rht,prod-1b,-909.582153
rht,prod-1b,-995.376465
rht,prod-1b,-921.65271
rht,prod-1b,-61.660034
rht,prod-1b,-324.056152
rht,prod-1b,-897.383545
rht,prod-1b,-285.954712
rht,prod-1b,-1059.096436
rht,prod-1b,-2062.782227
rht,prod-1b,-963.727783
rht,prod-1b,-944.265015
rht,prod-1b,-1054.655396
rht,prod-1b,-922.686523
rht,prod-1b,-713.749634
rht,prod-1b,-771.509521
rht,prod-1b,-1025.439453
rht,prod-1b,-873.686096
rht,prod-1b,-956.696045
rht,prod-1b,-961.7948
rht,prod-1b,-962.166016
rht,prod-1b,-845.442871
rht,prod-1b,-299.398682
rht,prod-1b,-989.161987
rht,prod-1b,-256.787842
rht,prod-1b,-1057.499512
rht,prod-1b,-771.509521
rht,prod-1b,-961.677002
rht,prod-1b,-1060.197632
rht,prod-1b,-914.13501
rht,prod-1b,-285.954712
rht,prod-1b,-1698.399414
rht,prod-1b,-871.84436
rht,prod-1b,-976.602417
rht,prod-1b,-995.406494
rht,prod-1b,-789.606689
rht,prod-1b,-271.099731
rht,prod-1b,-865.627747
rht,prod-1b,-731.740601
rht,prod-1b,-968.289795
rht,prod-1b,-905.33313
rht,prod-1b,-449.022766
rht,prod-1b,-714.463867
rht,prod-1b,-997.550903
rht,prod-1b,-281.325562
rht,prod-1b,-946.600342
rht,prod-1b,-1022.095947
rht,prod-1b,-1015.419556
rht,prod-1b,-1009.954468
rht,prod-1b,-307.119019
rht,prod-1b,-844.625977
rht,prod-1b,-894.87677
rht,prod-1b,-859.323792
rht,prod-1b,-943.420654
rht,prod-1b,-998.830688
rht,prod-1b,-1706.660156
rht,prod-1b,-1058.510498
rht,prod-1b,-898.15686
rht,prod-1b,-804.257935
rht,prod-1b,-195.959473
rht,prod-1b,-962.515259
rht,prod-1b,-211.054443
rht,prod-1b,-838.950195
rht,prod-1b,-839.61499
rht,prod-1b,-985.013184
rht,prod-1b,-61.660034
rht,prod-1b,-866.818054
rht,prod-1b,-936.027222
rht,prod-1b,-812.228333
rht,prod-1b,-588.236633
rht,prod-1b,-717.061279
rht,prod-1b,-997.125
rht,prod-1b,-969.041382
rht,prod-1b,-847.827087
rht,prod-1b,-1012.425903
rht,prod-1b,-906.978516
rht,prod-1b,-996.778931
rht,prod-1b,-905.33313
rht,prod-1b,-871.454407
rht,prod-1b,-897.633179
rht,prod-1b,-1674.506104
rht,prod-1b,-958.44873
rht,prod-1b,-1774.91687
rht,prod-1b,-263.501709
rht,prod-1b,-311.222168
rht,prod-1b,-957.417358
rht,prod-1b,-69.423279
rht,prod-1b,-987.963867
rht,prod-1b,-969.01062
rht,prod-1b,-986.345459
rht,prod-1b,-842.180664
rht,prod-1b,-1608.539551
rht,prod-1b,-982.994019
rht,prod-1b,-733.459473
rht,prod-1b,-948.070557
rht,prod-1b,-845.899841
rht,prod-1b,-308.198486
rht,prod-1b,-1028.90686
rht,prod-1b,-851.368042
rht,prod-1b,-904.810547
rht,prod-1b,-164.487671
rht,prod-1b,-934.716553
rht,prod-1b,-812.97583
rht,prod-1b,-587.048035
rht,prod-1b,-1782.132935
rht,prod-1b,-703.060547
rht,prod-1b,-908.940308
rht,prod-1b,-1600.728027
rht,prod-1b,-2030.020752
rht,prod-1b,-949.883667
rht,prod-1b,-918.488892
rht,prod-1b,-2007.650391
rht,prod-1b,-900.817139
rht,prod-1b,-980.344727
rht,prod-1b,-976.840088
rht,prod-1b,-863.83429
rht,prod-1b,-1056.758301
rht,prod-1b,-948.194702
rht,prod-1b,-292.734131
rht,prod-1b,-142.955444
rht,prod-1b,-954.766724
rht,prod-1b,-1024.611572
rht,prod-1b,-896.092285
rht,prod-1b,-230.449829
rht,prod-1b,-915.456787
rht,prod-1b,-917.486572
rht,prod-1b,-1022.43457
rht,prod-1b,-970.462036
rht,prod-1b,-848.000427
rht,prod-1b,-971.559326
rht,prod-1b,-981.468018
rht,prod-1b,-888.439453
rht,prod-1b,-950.267456
rht,prod-1b,-860.084595
rht,prod-1b,-207.557495
rht,prod-1b,-910.05365
rht,prod-1b,-2073.79541
rht,prod-1b,-871.782654
rht,prod-1b,-1050.997681
rht,prod-1b,-1017.975098
rht,prod-1b,-945.375732
rht,prod-1b,-991.017822
rht,prod-1b,-255.232788
rht,prod-1b,-911.178955
rht,prod-1b,-898.449463
rht,prod-1b,-847.317078
rht,prod-1b,-1727.832153
rht,prod-1b,-811.544495
rht,prod-1b,-947.102051
rht,prod-1b,-327.782471
rht,prod-1b,-312.109985
rht,prod-1b,-1066.287476
rht,prod-1b,-851.348755
rht,prod-1b,-943.177124
rht,prod-1b,-1050.997681
rht,prod-1b,-1006.121948
rht,prod-1b,-1698.909424
rht,prod-1b,-847.999451
rht,prod-1b,-938.079224
rht,prod-1b,-907.629883
rht,prod-1b,-570.468201
rht,prod-1b,-919.998535
rht,prod-1b,-860.084595
rht,prod-1b,-964.816162
rht,prod-1b,-970.103638
rht,prod-1b,-1024.141602
rht,prod-1b,-958.059448
rht,prod-1b,-939.674316
rht,prod-1b,-242.26709
rht,prod-1b,-1012.947388
rht,prod-1b,-985.258179
rht,prod-1b,-199.460205
rht,prod-1b,-250.313477
rht,prod-1b,-796.180908
rht,prod-1b,-255.659668
rht,prod-1b,-971.559326
rht,prod-1b,-970.990601
rht,prod-1b,-287.600098
rht,prod-1b,-209.814209
rht,prod-1b,-899.656616
rht,prod-1b,-866.131287
rht,prod-1b,-840.113831
rht,prod-1b,-841.987366
rht,prod-1b,-812.543823
rht,prod-1b,-868.746643
rht,prod-1b,-335.193115
rht,prod-1b,-935.025024
rht,prod-1b,-905.266602
rht,prod-1b,-904.119873
rht,prod-1b,-914.901611
rht,prod-1b,-1007.551147
rht,prod-1b,-63.54126
rht,prod-1b,-646.092041
rht,prod-1b,-977.410156
rht,prod-1b,-920.945435
rht,prod-1b,-800.54834
rht,prod-1b,-984.430542
rht,prod-1b,-1623.870117
rht,prod-1b,-979.054199
rht,prod-1b,-1765.949341
rht,prod-1b,-346.40271
rht,prod-1b,-790.900024
rht,prod-1b,-697.528992
rht,prod-1b,-895.607849
rht,prod-1b,-889.393433
rht,prod-1b,-956.89563
rht,prod-1b,-901.269043
rht,prod-1b,-214.99231
rht,prod-1b,-1671.87793
rht,prod-1b,-946.457336
rht,prod-1b,-852.669495
rht,prod-1b,-985.400024
rht,prod-1b,-969.226318
rht,prod-1b,-981.145874
rht,prod-1b,-846.232849
rht,prod-1b,-807.760681
rht,prod-1b,-1013.859253
rht,prod-1b,-958.996948
rht,prod-1b,-1037.94751
rht,prod-1b,-695.415771
rht,prod-1b,-972.798828
rht,prod-1b,-295.473267
rht,prod-1b,-939.118164
rht,prod-1b,-449.022766
rht,prod-1b,-1716.05542
rht,prod-1b,-1057.499512
rht,prod-1b,-965.384033
rht,prod-1b,-210.264282
rht,prod-1b,-20.207642
rht,prod-1b,-853.869934
rht,prod-1b,-937.607788
rht,prod-1b,-280.278931
rht,prod-1b,-828.040161
rht,prod-1b,-1063.44751
rht,prod-1b,-985.414795
rht,prod-1b,-1013.548584
rht,prod-1b,-859.178955
rht,prod-1b,-1031.656616
rht,prod-1b,-953.109009
rht,prod-1b,-701.481201
rht,prod-1b,-993.270996
rht,prod-1b,-230.449829
rht,prod-1b,-952.486816
rht,prod-1b,-940.067078
rht,prod-1b,-896.092285
rht,prod-1b,-992.138794
rht,prod-1b,-919.895874
rht,prod-1b,-849.272461
rht,prod-1b,-940.258789
rht,prod-1b,-795.767212
rht,prod-1b,-946.436401
rht,prod-1b,-954.302612
rht,prod-1b,-255.232788
rht,prod-1b,-960.051147
rht,prod-1b,-946.821106
rht,prod-1b,-850.696228
rht,prod-1b,-1006.902588
rht,prod-1b,-994.825928
rht,prod-1b,-979.178101
rht,prod-1b,-742.217712
rht,prod-1b,-1024.587524
rht,prod-1b,-948.477539
rht,prod-1b,-1774.91687
rht,prod-1b,-997.029785
rht,prod-1b,-186.090698
rht,prod-1b,-875.690491
rht,prod-1b,-858.693604
rht,prod-1b,-2053.918457
rht,prod-1b,-670.4729
rht,prod-1b,-850.109497
rht,prod-1b,-2045.755249
rht,prod-1b,-885.717041
rht,prod-1b,-898.844543
rht,prod-1b,-1044.462646
rht,prod-1b,-997.911499
rht,prod-1b,-1065.912964
rht,prod-1b,-1022.950928
rht,prod-1b,-981.23291
rht,prod-1b,-81.774292
rht,prod-1b,-819.456299
rht,prod-1b,-979.840088
rht,prod-1b,-959.218262
rht,prod-1b,-299.527832
rht,prod-1b,-970.462036
rht,prod-1b,-841.657898
rht,prod-1b,-1012.619629
rht,prod-1b,-993.053345
rht,prod-1b,-911.537109
rht,prod-1b,-1677.038574
rht,prod-1b,-905.224121
rht,prod-1b,-903.552368
rht,prod-1b,-947.248901
rht,prod-1b,-842.880493
rht,prod-1b,-299.398682
rht,prod-1b,-1007.752197
rht,prod-1b,-843.21814
rht,prod-1b,-448.654114
rht,prod-1b,-987.823914
rht,prod-1b,-1693.912842
rht,prod-1b,-938.877441
rht,prod-1b,-280.835938
rht,prod-1b,-962.278809
rht,prod-1b,-966.279785
rht,prod-1b,-832.441162
rht,prod-1b,-684.30481
rht,prod-1b,-940.067078
rht,prod-1b,-867.445679
rht,prod-1b,-915.807495
rht,prod-1b,-910.869019
rht,prod-1b,-1035.600708
rht,prod-1b,-72.671753
rht,prod-1b,-960.067139
rht,prod-1b,-690.616211
rht,prod-1b,-1053.028076
rht,prod-1b,-992.017944
rht,prod-1b,-997.745728
rht,prod-1b,-1069.511353
rht,prod-1b,-448.654114
rht,prod-1b,-888.75177
rht,prod-1b,-292.734131
rht,prod-1b,-1014.079712
rht,prod-1b,-944.579224
rht,prod-1b,-847.918396
rht,prod-1b,-857.683777
rht,prod-1b,-1024.367432
rht,prod-1b,-919.083984
rht,prod-1b,-980.248291
rht,prod-1b,-539.690979
rht,prod-1b,-852.666077
rht,prod-1b,-1780.273438
rht,prod-1b,-864.749451
rht,prod-1b,-203.602661
rht,prod-1b,-841.613647
rht,prod-1b,-1054.75293
rht,prod-1b,-988.825928
rht,prod-1b,-247.63623
rht,prod-1b,-849.570068
rht,prod-1b,-969.994751
rht,prod-1b,-1665.966675
rht,prod-1b,-1008.755371
rht,prod-1b,-747.741882
rht,prod-1b,-901.957092
rht,prod-1b,-818.699951
rht,prod-1b,-1049.441162
rht,prod-1b,-539.690979
rht,prod-1b,-972.464233
rht,prod-1b,-992.458618
rht,prod-1b,-800.766602
rht,prod-1b,-1742.00293
rht,prod-1b,-702.434448
rht,prod-1b,-260.541504
rht,prod-1b,-938.079224
rht,prod-1b,-750.249878
rht,prod-1b,-288.694702
rht,prod-1b,-929.955811
rht,prod-1b,-853.728149
rht,prod-1b,-1005.308838
rht,prod-1b,-74.28186
rht,prod-1b,-834.816467
rht,prod-1b,-1674.819458
rht,prod-1b,-1750.534302
rht,prod-1b,-990.649658
rht,prod-1b,-1739.023315
rht,prod-1b,-948.194702
rht,prod-1b,-1001.075073
rht,prod-1b,-898.384583
rht,prod-1b,-1679.247803
rht,prod-1b,-913.690918
rht,prod-1b,-214.11499
rht,prod-1b,-230.449829
rht,prod-1b,-844.4505
rht,prod-1b,-1038.163452
rht,prod-1b,-216.470337
rht,prod-1b,-225.517334
rht,prod-1b,-971.864624
rht,prod-1b,-671.866821
rht,prod-1b,-1706.304077
rht,prod-1b,-808.990112
rht,prod-1b,-289.660156
rht,prod-1b,-1012.947388
rht,prod-1b,-839.61499
rht,prod-1b,-702.271729
rht,prod-1b,-942.569336
rht,prod-1b,-386.166382
rht,prod-1b,-959.864502
rht,prod-1b,-1059.096436
rht,prod-1b,-1041.833374
rht,prod-1b,-249.841919
rht,prod-1b,-1037.880615
rht,prod-1b,-1038.202271
rht,prod-1b,-294.392456
rht,prod-1b,-956.696045
rht,prod-1b,-976.840088
rht,prod-1b,-905.727478
rht,prod-1b,-995.36377
rht,prod-1b,-949.630371
rht,prod-1b,-1011.041504
rht,prod-1b,-1558.700317
rht,prod-1b,-702.271729
rht,prod-1b,-960.966614
rht,prod-1b,-881.725403
rht,prod-1b,-969.041382
rht,prod-1b,-894.69873
rht,prod-1b,-905.818787
rht,prod-1b,-959.161194
rht,prod-1b,-947.192627
rht,prod-1b,-951.855835
rht,prod-1b,-848.54834
rht,prod-1b,-818.997192
rht,prod-1b,-906.016724
rht,prod-1b,-917.515015
rht,prod-1b,-842.443115
rht,prod-1b,-854.603699
rht,prod-1b,-807.390625
rht,prod-1b,-836.639709
rht,prod-1b,-297.196411
rht,prod-1b,-325.797119
rht,prod-1b,-936.869019
rht,prod-1b,-712.572388
rht,prod-1b,-915.910034
rht,prod-1b,-947.412109
rht,prod-1b,-854.074951
rht,prod-1b,-155.886597
rht,prod-1b,-842.624512
rht,prod-1b,-850.307434
rht,prod-1b,-2115.236816
rht,prod-1b,-992.176636
rht,prod-1b,-878.373108
rht,prod-1b,-816.669434
rht,prod-1b,-920.177612
rht,prod-1b,-1005.739258
rht,prod-1b,-987.063721
rht,prod-1b,-1061.962891
rht,prod-1b,-842.179443
rht,prod-1b,-123.346924
rht,prod-1b,-672.687988
rht,prod-1b,-233.605469
rht,prod-1b,-1025.053467
rht,prod-1b,-943.271362
rht,prod-1b,-998.1521
rht,prod-1b,-1023.103271
rht,prod-1b,-901.780151
rht,prod-1b,-210.264282
rht,prod-1b,-912.991699
rht,prod-1b,-1024.08606
rht,prod-1b,-345.96106
rht,prod-1b,-808.507812
rht,prod-1b,-985.280396
rht,prod-1b,-901.269043
rht,prod-1b,-898.663452
rht,prod-1b,-907.629883
rht,prod-1b,-824.672485
rht,prod-1b,-2024.958008
rht,prod-1b,-74.858215
rht,prod-1b,-979.178101
rht,prod-1b,-1607.186401
rht,prod-1b,-950.710083
rht,prod-1b,-957.797363
rht,prod-1b,-994.259644
rht,prod-1b,-875.690491
rht,prod-1b,-928.378906
rht,prod-1b,-929.955811
rht,prod-1b,-283.795044
rht,prod-1b,-74.28186
rht,prod-1b,-311.222168
rht,prod-1b,-993.571533
rht,prod-1b,-288.773071
rht,prod-1b,-1004.179443
rht,prod-1b,-1016.444458
rht,prod-1b,-866.131287
rht,prod-1b,-1716.765991
rht,prod-1b,-670.4729
rht,prod-1b,-970.56311
rht,prod-1b,-1053.231689
rht,prod-1b,-1050.307495
rht,prod-1b,-812.228333
rht,prod-1b,-890.113708
rht,prod-1b,-948.601868
rht,prod-1b,-261.79126
rht,prod-1b,-856.326233
rht,prod-1b,-960.156372
rht,prod-1b,-980.040771
rht,prod-1b,-283.205811
rht,prod-1b,-976.859253
rht,prod-1b,-958.603699
rht,prod-1b,-998.651123
rht,prod-1b,-973.567383
rht,prod-1b,-851.725647
rht,prod-1b,-860.976013
rht,prod-1b,-1053.728271
rht,prod-1b,-1698.399414
rht,prod-1b,-846.426636
rht,prod-1b,-997.943909
rht,prod-1b,-985.400024
rht,prod-1b,-2058.678955
rht,prod-1b,-843.347412
rht,prod-1b,-810.300171
rht,prod-1b,-214.11499
rht,prod-1b,-859.557861
rht,prod-1b,-679.996094
rht,prod-1b,-976.246948
rht,prod-1b,-190.780518
rht,prod-1b,-77.96582
rht,prod-1b,-956.336914
rht,prod-1b,-1007.929199
rht,prod-1b,-802.132812
rht,prod-1b,-866.894409
rht,prod-1b,-189.770142
rht,prod-1b,-721.606934
rht,prod-1b,-339.259766
rht,prod-1b,-97.858337
rht,prod-1b,-836.850281
rht,prod-1b,-949.90625
rht,prod-1b,-273.509033
rht,prod-1b,-992.260681
rht,prod-1b,-283.795044
rht,prod-1b,-660.736267
rht,prod-1b,-816.669434
rht,prod-1b,-888.449402
rht,prod-1b,-210.264282
rht,prod-1b,-913.13916
rht,prod-1b,-1032.783447
rht,prod-1b,-1000.580444
rht,prod-1b,-947.697998
rht,prod-1b,-873.704468
rht,prod-1b,-245.5177
rht,prod-1b,-794.018799
rht,prod-1b,-861.087524
rht,prod-1b,-989.827393
rht,prod-1b,-324.569946
rht,prod-1b,-306.657959
rht,prod-1b,-821.719116
rht,prod-1b,-715.515564
rht,prod-1b,-979.074341
rht,prod-1b,-1014.570312
rht,prod-1b,-844.650391
rht,prod-1b,-980.060547
rht,prod-1b,-72.671753
rht,prod-1b,-1760.516113
rht,prod-1b,-290.482666
rht,prod-1b,-837.468445
rht,prod-1b,-230.814819
rht,prod-1b,-873.704468
rht,prod-1b,-1003.424927
rht,prod-1b,-949.433716
rht,prod-1b,-842.180664
rht,prod-1b,-959.26709
rht,prod-1b,-857.683777
rht,prod-1b,-325.797119
rht,prod-1b,-873.704468
rht,prod-1b,-1061.582153
rht,prod-1b,-902.972168
rht,prod-1b,-850.081299
rht,prod-1b,-231.634399
rht,prod-1b,-965.677856
rht,prod-1b,-997.125
rht,prod-1b,-966.71521
rht,prod-1b,-992.630615
rht,prod-1b,-998.213623
rht,prod-1b,-842.443115
rht,prod-1b,-343.814941
rht,prod-1b,-978.179871
rht,prod-1b,-911.839355
rht,prod-1b,-891.915039
rht,prod-1b,-977.439087
rht,prod-1b,-952.291748
rht,prod-1b,-347.843384
rht,prod-1b,-848.459778
rht,prod-1b,-962.685547
rht,prod-1b,-974.838989
rht,prod-1b,-20.207642
rht,prod-1b,-907.370667
rht,prod-1b,-902.05127
rht,prod-1b,-303.460815
rht,prod-1b,-839.61499
rht,prod-1b,-926.23584
rht,prod-1b,-979.078979
rht,prod-1b,-2091.335693
rht,prod-1b,-123.193054
rht,prod-1b,-863.772766
rht,prod-1b,-851.276978
rht,prod-1b,-1010.484253
rht,prod-1b,-235.579834
rht,prod-1b,-972.02771
rht,prod-1b,-750.249878
rht,prod-1b,-1008.755371
rht,prod-1b,-206.73584
rht,prod-1b,-949.90625
rht,prod-1b,-950.224915
rht,prod-1b,-498.75824
rht,prod-1b,-975.381592
rht,prod-1b,-882.171692
rht,prod-1b,-731.740601
rht,prod-1b,-812.583435
rht,prod-1b,-967.690308
rht,prod-1b,-222.684692
rht,prod-1b,-950.334473
rht,prod-1b,-1021.968872
rht,prod-1b,-999.476562
rht,prod-1b,-955.630127
rht,prod-1b,-860.025696
rht,prod-1b,-941.295532
rht,prod-1b,-233.947998
rht,prod-1b,-1684.073486
rht,prod-1b,-697.423584
rht,prod-1b,-845.030334
rht,prod-1b,-816.669434
rht,prod-1b,-354.235474
rht,prod-1b,-1019.464478
rht,prod-1b,-852.666077
rht,prod-1b,-196.97522
rht,prod-1b,-901.693481
rht,prod-1b,-340.758728
rht,prod-1b,-1004.322144
rht,prod-1b,-957.967651
rht,prod-1b,-1067.812134
rht,prod-1b,-952.877197
rht,prod-1b,-904.941528
rht,prod-1b,-75.440063
rht,prod-1b,-1046.67749
rht,prod-1b,-687.749756
rht,prod-1b,-985.400024
rht,prod-1b,-850.696228
rht,prod-1b,-914.821655
rht,prod-1b,-890.532776
rht,prod-1b,-888.449402
rht,prod-1b,-1022.871338
rht,prod-1b,-1046.67749
rht,prod-1b,-989.664429
rht,prod-1b,-1056.845825
rht,prod-1b,-218.657471
rht,prod-1b,-948.319214
rht,prod-1b,-844.620178
rht,prod-1b,-1011.041504
rht,prod-1b,-974.319702
rht,prod-1b,-976.602417
rht,prod-1b,-247.63623
rht,prod-1b,-942.86731
rht,prod-1b,-104.564697
rht,prod-1b,-953.732544
rht,prod-1b,-294.513062
rht,prod-1b,-193.134399
rht,prod-1b,-213.566528
rht,prod-1b,-983.411743
rht,prod-1b,-970.872986
rht,prod-1b,-808.841125
rht,prod-1b,-951.854492
rht,prod-1b,-293.360229
rht,prod-1b,-765.59436
rht,prod-1b,-1011.814941
rht,prod-1b,-944.958008
rht,prod-1b,-75.279968
rht,prod-1b,-1015.36145
rht,prod-1b,-651.139465
rht,prod-1b,-310.824341
rht,prod-1b,-960.028442
rht,prod-1b,-937.607788
rht,prod-1b,-758.763184
rht,prod-1b,-10.464294
rht,prod-1b,-343.106445
rht,prod-1b,-1001.330322
rht,prod-1b,-976.840088
rht,prod-1b,-979.881104
rht,prod-1b,-715.405396
rht,prod-1b,-878.818237
rht,prod-1b,-372.998413
rht,prod-1b,-995.571411
rht,prod-1b,-922.133179
rht,prod-1b,-946.078247
rht,prod-1b,-835.016907
rht,prod-1b,-199.425415
rht,prod-1b,-1027.603638
rht,prod-1b,-892.878601
rht,prod-1b,-2023.105225
rht,prod-1b,-764.591187
rht,prod-1b,-854.603699
rht,prod-1b,-355.685791
rht,prod-1b,-894.87677
rht,prod-1b,-842.056335
rht,prod-1b,-974.283936
rht,prod-1b,-866.894409
rht,prod-1b,-932.56543
rht,prod-1b,-964.984009
rht,prod-1b,-912.991699
rht,prod-1b,-648.067749
rht,prod-1b,-1017.114502
rht,prod-1b,-267.125122
rht,prod-1b,-999.919067
rht,prod-1b,-222.770508
rht,prod-1b,-888.75177
rht,prod-1b,-938.745117
rht,prod-1b,-948.101318
rht,prod-1b,-74.858215
rht,prod-1b,-934.195679
rht,prod-1b,-847.373474
rht,prod-1b,-196.455566
rht,prod-1b,-949.456299
rht,prod-1b,-935.356689
rht,prod-1b,-886.290222
rht,prod-1b,-987.32251
rht,prod-1b,-795.767212
rht,prod-1b,-2091.335693
rht,prod-1b,-899.910645
rht,prod-1b,-720.80365
rht,prod-1b,-987.823914
rht,prod-1b,-914.297607
rht,prod-1b,-312.109985
rht,prod-1b,-332.711426
rht,prod-1b,-919.038574
rht,prod-1b,-845.442871
rht,prod-1b,-811.904053
rht,prod-1b,-953.109009
rht,prod-1b,-972.003296
rht,prod-1b,-841.126221
rht,prod-1b,-895.064819
rht,prod-1b,-938.260132
rht,prod-1b,-713.749634
rht,prod-1b,-1068.274536
rht,prod-1b,-246.978394
rht,prod-1b,-913.62146
rht,prod-1b,-2024.958008
rht,prod-1b,-1708.517212
rht,prod-1b,-850.109497
rht,prod-1b,-996.30188
rht,prod-1b,-995.811035
rht,prod-1b,-974.772949
rht,prod-1b,-892.549744
rht,prod-1b,-894.487793
rht,prod-1b,-859.351501
rht,prod-1b,-1607.186401
rht,prod-1b,-915.195923
rht,prod-1b,-297.196411
rht,prod-1b,-1068.693237
rht,prod-1b,-962.734741
rht,prod-1b,-1016.022339
rht,prod-1b,-896.589172
rht,prod-1b,-237.745361
rht,prod-1b,-812.070068
rht,prod-1b,-972.865723
rht,prod-1b,-970.013306
rht,prod-1b,-969.01062
rht,prod-1b,-887.194824
rht,prod-1b,-784.196655
rht,prod-1b,-2022.749512
rht,prod-1b,-964.792725
rht,prod-1b,-980.248291
rht,prod-1b,-660.736267
rht,prod-1b,-917.46167
rht,prod-1b,-970.297852
rht,prod-1b,-942.597168
rht,prod-1b,-940.363525
rht,prod-1b,-796.180908
rht,prod-1b,-815.652405
rht,prod-1b,-946.860352
rht,prod-1b,-1060.407593
rht,prod-1b,-967.500122
rht,prod-1b,-910.067749
rht,prod-1b,-608.77301
rht,prod-1b,-1565.704834
rht,prod-1b,-975.638306
rht,prod-1b,-290.671509
rht,prod-1b,-285.954712
